time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/policy_gradient_loss,train/explained_variance,train/loss,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_range
839,66,2703360,3221,-0.010966801090107765,0.3461231589317322,-0.054514121264219284,0.0001,0.005122974765108665,0.0697607421875,650,-3.689062939584255,0.008148814,0.2
850,67,2744320,3225,-0.009302327723562485,0.2507277727127075,-0.04548908770084381,0.0001,0.009816442152514355,0.06768798828125,660,-3.6822117978334425,0.008174924,0.2
862,68,2785280,3229,-0.010759322108642664,0.4039672613143921,-0.043246541172266006,0.0001,0.005638524131354643,0.0713232421875,670,-3.6932177954912184,0.008439354,0.2
873,69,2826240,3233,-0.012454423451272305,0.6379489302635193,-0.05615805462002754,0.0001,0.0020719017687952147,0.06615966796875,680,-3.667152834534645,0.007963652,0.2
885,70,2867200,3238,-0.009596636612914154,0.43145322799682617,-0.0543898344039917,0.0001,0.004674716118170181,0.0610205078125,690,-3.6587244153022764,0.007872706,0.2
897,71,2908160,3242,-0.009794317508058157,0.4405217170715332,-0.05025678500533104,0.0001,0.004594689392688451,0.06525146484375,700,-3.679797914326191,0.007995939,0.2
908,72,2949120,3245,-0.010530978873721324,0.584672749042511,-0.057805512100458145,0.0001,0.002768459845392499,0.0566748046875,710,-3.643794382214546,0.007477209,0.2
920,73,2990080,3249,-0.01087621024431428,0.3476042151451111,-0.05476236343383789,0.0001,0.004557291219680337,0.06333740234375,720,-3.627678061723709,0.00795372,0.2
931,74,3031040,3253,-0.009155332240770803,0.22344475984573364,-0.0363493375480175,0.0001,0.008225533920485759,0.06555419921875,730,-3.631519074141979,0.008299254,0.2
943,75,3072000,3257,-0.009953369260183536,0.35516124963760376,-0.042348578572273254,0.0001,0.00588963282018085,0.0645849609375,740,-3.6392939564585687,0.007706051,0.2
954,76,3112960,3260,-0.009524563272716478,0.27852821350097656,-0.05091341212391853,0.0001,0.0070835023633844686,0.062587890625,750,-3.617984493672848,0.0078571625,0.2
966,77,3153920,3263,-0.009581369983498006,0.3597928285598755,-0.045227840542793274,0.0001,0.00831415399297839,0.0628173828125,760,-3.621480249762535,0.007822832,0.2
977,78,3194880,3267,-0.009922898096920107,0.45968180894851685,-0.053539011627435684,0.0001,0.005868533711618511,0.06915771484375,770,-3.611278693675995,0.008386386,0.2
989,79,3235840,3270,-0.00965008094732184,0.3478001356124878,-0.04057860001921654,0.0001,0.00908032315550372,0.06771484375,780,-3.5959192609786985,0.008370662,0.2
1001,80,3276800,3273,-0.010344583619007608,0.3829611539840698,-0.055998921394348145,0.0001,0.005614617258397629,0.06127685546875,790,-3.6031394505500796,0.0073780017,0.2
1012,81,3317760,3276,-0.010250810341676696,0.2841905355453491,-0.04798397421836853,0.0001,0.012751544321072289,0.0798779296875,800,-3.5795397472381594,0.008836182,0.2
1024,82,3358720,3278,-0.01003313234410598,0.389711856842041,-0.04849793016910553,0.0001,0.013458472279307899,0.07390625,810,-3.5902654418349265,0.00827755,0.2
1035,83,3399680,3281,-0.010668017897405662,0.44595372676849365,-0.04405492916703224,0.0001,0.008469607720326167,0.0714990234375,820,-3.5946524700522424,0.008246554,0.2
1047,84,3440640,3284,-0.00927449933027674,0.3691332936286926,-0.035730991512537,0.0001,0.015492296101874671,0.071865234375,830,-3.585850233733654,0.008573859,0.2
1059,85,3481600,3287,-0.010764070664008614,0.3790428638458252,-0.0446295328438282,0.0001,0.008131397005927283,0.06507080078125,840,-3.6031773602962494,0.008135602,0.2
1070,86,3522560,3289,-0.011189791275246535,0.4278258681297302,-0.04230044409632683,0.0001,0.00738910325570032,0.070859375,850,-3.5762748804688456,0.007846227,0.2
1082,87,3563520,3291,-0.010237073663884075,0.2808985114097595,-0.045482512563467026,0.0001,0.01754573724057991,0.0769091796875,860,-3.5770893350243567,0.008345788,0.2
1094,88,3604480,3294,-0.010051170541046303,0.30409300327301025,-0.05025196075439453,0.0001,0.020751508672256024,0.07070068359375,870,-3.5643733590841293,0.008129659,0.2
1105,89,3645440,3296,-0.009162069500016514,0.42506152391433716,-0.04964912310242653,0.0001,0.013857383222202771,0.0556201171875,880,-3.55922933280468,0.0071319463,0.2
1117,90,3686400,3298,-0.010464940128294985,0.4863263964653015,-0.039138246327638626,0.0001,0.01483793796331156,0.06391845703125,890,-3.5564069518446924,0.007877988,0.2
1129,91,3727360,3301,-0.008883796111331322,0.38134706020355225,-0.04410424828529358,0.0001,0.013400277036707849,0.0636767578125,900,-3.550995731949806,0.008051673,0.2
1140,92,3768320,3303,-0.009646537149164943,0.29812079668045044,-0.04345376789569855,0.0001,0.014290622846165207,0.06405517578125,910,-3.5564732322096826,0.007679295,0.2
1152,93,3809280,3305,-0.00962265119625954,0.3482593297958374,-0.0426708348095417,0.0001,0.013201086641056464,0.0742724609375,920,-3.5584433034062384,0.008572051,0.2
1163,94,3850240,3307,-0.010440613156242761,0.3416404724121094,-0.05426016077399254,0.0001,0.007609983776928857,0.07605712890625,930,-3.550451553463936,0.008566072,0.2
1175,95,3891200,3310,-0.010015487895725528,0.38842225074768066,-0.03902561590075493,0.0001,0.012351272181258538,0.06624755859375,940,-3.5492958611249925,0.008105014,0.2
1187,96,3932160,3312,-0.009958221494161989,0.2705965042114258,-0.035366274416446686,0.0001,0.014293286374304444,0.07802734375,950,-3.545124280154705,0.008729992,0.2
1198,97,3973120,3314,-0.00952027377061313,0.21669268608093262,-0.03630683571100235,0.0001,0.01598715950967744,0.06271728515625,960,-3.5398371839523315,0.008102213,0.2
1210,98,4014080,3316,-0.009747660916109452,0.2920633554458618,-0.0352691225707531,0.0001,0.013046008246019482,0.06821044921875,970,-3.545904149711132,0.008308241,0.2
1221,99,4055040,3318,-0.010581491114935488,0.30889183282852173,-0.05033200606703758,0.0001,0.011373323754232842,0.06949951171875,980,-3.5323078247904776,0.008081779,0.2
1233,100,4096000,3320,-0.00959529499632481,0.26991331577301025,-0.045362092554569244,0.0001,0.015654257598216644,0.06938232421875,990,-3.5485653772950174,0.008015248,0.2
1245,101,4136960,3322,-0.009873854952456896,0.3834017515182495,-0.05087278038263321,0.0001,0.015668648321880026,0.07293701171875,1000,-3.5283644610643385,0.008557921,0.2
1256,102,4177920,3324,-0.010373574447221472,0.4422391653060913,-0.04989919811487198,0.0001,0.015468033201759681,0.07724609375,1010,-3.5388232719898225,0.008646269,0.2
1268,103,4218880,3325,-0.009732897975918604,0.3385779857635498,-0.037938132882118225,0.0001,0.015569574864348396,0.064384765625,1020,-3.5534580275416374,0.007944247,0.2
1280,104,4259840,3327,-0.010052285251294962,0.3726024627685547,-0.04863131418824196,0.0001,0.014614373038639314,0.07591552734375,1030,-3.5512201467156412,0.008703724,0.2
1291,105,4300800,3329,-0.010164126896270317,0.3575546145439148,-0.04335511475801468,0.0001,0.011923058718675748,0.06583984375,1040,-3.5274159252643584,0.00797113,0.2
1303,106,4341760,3330,-0.008943464510812191,0.340141236782074,-0.04088599979877472,0.0001,0.01721228841401171,0.06572509765625,1050,-3.5254329484701157,0.007982048,0.2
1315,107,4382720,3330,-0.010160000825417228,0.19584888219833374,-0.04432356730103493,0.0001,0.018508628989802673,0.07444091796875,1060,-3.507543257176876,0.008643651,0.2
1327,108,4423680,3332,-0.011202045740792527,0.30370527505874634,-0.04873029887676239,0.0001,0.015893025927362033,0.07711181640625,1070,-3.514075846374035,0.0085612135,0.2
1339,109,4464640,3333,-0.009106785347976256,0.2731868028640747,-0.04587088152766228,0.0001,0.017965898694819772,0.07130615234375,1080,-3.521804564297199,0.008593959,0.2
1351,110,4505600,3335,-0.009854151048202767,0.473074734210968,-0.034333132207393646,0.0001,0.025821663957904094,0.07552490234375,1090,-3.515705333352089,0.008775873,0.2
1362,111,4546560,3336,-0.011633409822970862,0.4388624429702759,-0.053353533148765564,0.0001,0.01824469999875873,0.06922119140625,1100,-3.509556819796562,0.008237492,0.2
1374,112,4587520,3337,-0.011349465100793169,0.30681800842285156,-0.046702317893505096,0.0001,0.014832395634730346,0.07295654296875,1110,-3.51846881121397,0.008550299,0.2
1386,113,4628480,3338,-0.0102463155631267,0.26605862379074097,-0.04417639598250389,0.0001,0.01502524658164475,0.0671044921875,1120,-3.5109420362114907,0.008445939,0.2
1398,114,4669440,3339,-0.00924097329378128,0.24020087718963623,-0.05258162319660187,0.0001,0.019239954072399996,0.068115234375,1130,-3.493611172735691,0.0084762005,0.2
1410,115,4710400,3340,-0.010078541756083723,0.2977858781814575,-0.036838363856077194,0.0001,0.02116819611226674,0.07160400390625,1140,-3.4836941850185394,0.008441208,0.2
1421,116,4751360,3341,-0.010999357925757068,0.2981150150299072,-0.03385059908032417,0.0001,0.020211002421565354,0.07759033203125,1150,-3.4828136920928956,0.008818297,0.2
1433,117,4792320,3342,-0.009618555562919937,0.2567937970161438,-0.04811566695570946,0.0001,0.017340126508497634,0.0702490234375,1160,-3.4902721479535104,0.007872459,0.2
1445,118,4833280,3343,-0.009248099180258578,0.18199223279953003,-0.03785104304552078,0.0001,0.030321950746001677,0.065654296875,1170,-3.484632223546505,0.0076843305,0.2
1457,119,4874240,3345,-0.0108062748365046,0.2853547930717468,-0.048096705228090286,0.0001,0.020548072097008117,0.07214111328125,1180,-3.4982322856783865,0.008599473,0.2
1468,120,4915200,3346,-0.010227746478340122,0.22225862741470337,-0.046055279672145844,0.0001,0.015604370925575494,0.0644677734375,1190,-3.4691685333848,0.00805212,0.2
1480,121,4956160,3347,-0.010225240194995423,0.2574460506439209,-0.04032029211521149,0.0001,0.01758927865885198,0.07330810546875,1200,-3.4648384803533556,0.008248045,0.2
1492,122,4997120,3348,-0.00999150710311369,0.2837902903556824,-0.053079888224601746,0.0001,0.020465671233832836,0.07296142578125,1210,-3.4609079614281653,0.00864363,0.2
1504,123,5038080,3349,-0.009773169971304015,0.2705272436141968,-0.040004853159189224,0.0001,0.02838986616465263,0.0709619140625,1220,-3.4706764510273933,0.008163228,0.2
1515,124,5079040,3350,-0.01023238803478307,0.32647520303726196,-0.04511847719550133,0.0001,0.022717871685745194,0.06904052734375,1230,-3.4654322308301926,0.008028763,0.2
1527,125,5120000,3351,-0.011201656226185151,0.44231748580932617,-0.04502011835575104,0.0001,0.018224306772463023,0.06493408203125,1240,-3.4621216186881068,0.008165601,0.2
1539,126,5160960,3352,-0.009668382061645388,0.2959223985671997,-0.04662524536252022,0.0001,0.021683736350387336,0.07354248046875,1250,-3.4555417716503145,0.008503197,0.2
1551,127,5201920,3353,-0.009693840826657833,0.37232309579849243,-0.02588566578924656,0.0001,0.028240716336295008,0.07400634765625,1260,-3.451710586845875,0.008441282,0.2
1562,128,5242880,3354,-0.009465971255849581,0.39170074462890625,-0.029164066538214684,0.0001,0.04040120150661096,0.067314453125,1270,-3.441679368019104,0.008409483,0.2
1574,129,5283840,3355,-0.009674563086591662,0.3770618438720703,-0.033679768443107605,0.0001,0.03182221376453526,0.0727001953125,1280,-3.4592670857906342,0.008483678,0.2
1586,130,5324800,3356,-0.011116640280233696,0.34529805183410645,-0.04232063889503479,0.0001,0.02514439098769799,0.07699951171875,1290,-3.452661356329918,0.008504299,0.2
1597,131,5365760,3358,-0.011242464501992799,0.530268520116806,-0.04696275293827057,0.0001,0.018629484742414205,0.07602294921875,1300,-3.4629684507846834,0.008328272,0.2
1609,132,5406720,3359,-0.009922820311330724,0.3570888042449951,-0.04101193696260452,0.0001,0.026509265556233005,0.07474365234375,1310,-3.4784141048789023,0.008465529,0.2
1620,133,5447680,3360,-0.010360961541591678,0.3267607092857361,-0.03804659843444824,0.0001,0.026722999919438734,0.0766796875,1320,-3.462191653549671,0.008438716,0.2
1632,134,5488640,3361,-0.010620148270973004,0.3348384499549866,-0.040452759712934494,0.0001,0.027441454789368436,0.066923828125,1330,-3.4667060908675196,0.007738122,0.2
1644,135,5529600,3362,-0.009587203772753128,0.2740022540092468,-0.04127727076411247,0.0001,0.036717011583969,0.06796142578125,1340,-3.4469788435101507,0.007984431,0.2
1656,136,5570560,3363,-0.010714854954567272,0.4409691095352173,-0.02933351695537567,0.0001,0.02698931441293098,0.06753662109375,1350,-3.438355992734432,0.0078524,0.2
1667,137,5611520,3364,-0.008973694545784384,0.4211057424545288,-0.04315488412976265,0.0001,0.038191328118555246,0.0679443359375,1360,-3.43568693459034,0.008197649,0.2
1679,138,5652480,3365,-0.010448407455260166,0.42617446184158325,-0.0461704395711422,0.0001,0.045882986402139066,0.07289794921875,1370,-3.430726501941681,0.008682301,0.2
1691,139,5693440,3366,-0.009495615076157265,0.4117499589920044,-0.035732366144657135,0.0001,0.03697191581944935,0.07105712890625,1380,-3.44723209798336,0.009050081,0.2
1703,140,5734400,3367,-0.010914643835276365,0.6433045566082001,-0.04036776348948479,0.0001,0.021530524472473188,0.07691650390625,1390,-3.441431831419468,0.008758968,0.2
1715,141,5775360,3365,-0.011474617244093679,0.4493354558944702,-0.03680648282170296,0.0001,0.02056462500244379,0.06767822265625,1400,-3.426205250620842,0.007949521,0.2
1727,142,5816320,3366,-0.01022353988577379,0.5540764331817627,-0.0299298744648695,0.0001,0.023189335332717748,0.07763671875,1410,-3.446001361310482,0.008596596,0.2
1739,143,5857280,3367,-0.010920441414928064,0.43790358304977417,-0.035245347768068314,0.0001,0.03833451441605575,0.07805908203125,1420,-3.409600345492363,0.008527648,0.2
1751,144,5898240,3368,-0.011000560218526516,0.3651692271232605,-0.03202515095472336,0.0001,0.04014989824849181,0.0780859375,1430,-3.415768925845623,0.008645309,0.2
1762,145,5939200,3369,-0.011217597643844784,0.4669839143753052,-0.04150392860174179,0.0001,0.02602765787858516,0.08028564453125,1440,-3.4186641559004785,0.008810638,0.2
1774,146,5980160,3370,-0.010345744707883568,0.5662001073360443,-0.026468344032764435,0.0001,0.03407811649958603,0.07268798828125,1450,-3.4150035589933396,0.008541819,0.2
1786,147,6021120,3371,-0.010138619531062432,0.33250683546066284,-0.022039178758859634,0.0001,0.0436124672810547,0.071259765625,1460,-3.4290751120448113,0.00837958,0.2
1797,148,6062080,3372,-0.010514263058394136,0.1938912272453308,-0.03318169713020325,0.0001,0.04152186396531761,0.07956787109375,1470,-3.43491141974926,0.008693807,0.2
1809,149,6103040,3372,-0.009821861853997688,0.26885145902633667,-0.0408821776509285,0.0001,0.047233021219726654,0.0663134765625,1480,-3.4169074550271032,0.008002807,0.2
1821,150,6144000,3373,-0.010433754028636031,0.3233880400657654,-0.03537503629922867,0.0001,0.04325018635485321,0.071298828125,1490,-3.4222384917736055,0.0085153235,0.2
1832,151,6184960,3375,-0.010935292305075563,0.4682585597038269,-0.028874536976218224,0.0001,0.03739193877670914,0.07110107421875,1500,-3.4246445602178572,0.008571419,0.2
1844,152,6225920,3376,-0.010659516136947787,0.2842192053794861,-0.027435047551989555,0.0001,0.05098178730229847,0.0759912109375,1510,-3.4125055012106897,0.008278524,0.2
1855,153,6266880,3376,-0.010303122115437872,0.4258103370666504,-0.036623090505599976,0.0001,0.03568242892157286,0.06850830078125,1520,-3.404893996417522,0.008012155,0.2
1867,154,6307840,3377,-0.010398068038630299,0.4051036834716797,-0.03348424658179283,0.0001,0.048088179231854156,0.07831298828125,1530,-3.398893990814686,0.008461447,0.2
1879,155,6348800,3378,-0.010780652950707008,0.42889147996902466,-0.022582415491342545,0.0001,0.04010244879988022,0.0758642578125,1540,-3.414348095357418,0.008391249,0.2
1890,156,6389760,3379,-0.011286352875104058,0.3754177689552307,-0.023261385038495064,0.0001,0.040149775177706036,0.0759521484375,1550,-3.4035990792512893,0.008454204,0.2
1902,157,6430720,3379,-0.009774206735019107,0.32656413316726685,-0.026169337332248688,0.0001,0.048656727096531543,0.0782470703125,1560,-3.3888928657770157,0.008303073,0.2
1914,158,6471680,3380,-0.01163344510452589,0.34411704540252686,-0.042031556367874146,0.0001,0.03416975171188824,0.0773583984375,1570,-3.391726813018322,0.00838816,0.2
1925,159,6512640,3381,-0.00980948491313029,0.35947930812835693,-0.03748849034309387,0.0001,0.04185645381337963,0.06682861328125,1580,-3.39431493550539,0.008024556,0.2
1937,160,6553600,3382,-0.011483893722470384,0.4430807828903198,-0.028941508382558823,0.0001,0.04645986463176086,0.08093017578125,1590,-3.380486655831337,0.008717632,0.2
1949,161,6594560,3383,-0.010784914665855468,0.4200130105018616,-0.020420020446181297,0.0001,0.031169592122314498,0.07479736328125,1600,-3.4022246119379997,0.008477104,0.2
1961,162,6635520,3383,-0.009462999922834569,0.45442038774490356,-0.009949415922164917,0.0001,0.042672411284875124,0.06715576171875,1610,-3.3791969183087347,0.00838242,0.2
